url,napoletano,italiano
https://www.napoligrafia.it/musica/testi/quantoBonaFigliaVosta.htm,Tene 'o ffuoco dint'a ll'ossa,Ha il fuoco nelle ossa
https://www.napoligrafia.it/musica/testi/mmAggiaCura.htm,"Ho venduto tre quadri e uno schizzo, quattro penne di struzzo e un arazzo","Ho venduto tre quadri e uno schizzo, quattro penne di struzzo e un arazzo"
https://www.napoligrafia.it/musica/testi/maggioSiTu.htm,'mmiez'ê ciardine 'nfiore,nei giardini in fiore
https://www.napoligrafia.it/musica/testi/ioNaChitarraLuna.htm,"dice: ""E comme, tu sulo? E chélla?""","dice: ""E come, tu da solo? E quella?"""
https://www.napoligrafia.it/musica/testi/velaEsurriento.htm,'e 'sta notte d'està,di questa notte d'estate
https://www.napoligrafia.it/musica/testi/seChiammaMistero.htm,aggi'avuto,da una persona fidata
https://www.napoligrafia.it/musica/testi/calamitaOro.htm,Saje mettere 'int'ê vvéne 'a frennesía,Sai mettere nelle vene la frenesia
https://www.napoligrafia.it/musica/testi/eBbuscie.htm,"Quello lí che cos'è, t'è parente? Ho capito, è nipote a papá","Quello lì che cos'è, è tuo parente? Ho capito, è un nipote di papà"
https://www.napoligrafia.it/musica/testi/tAggiaLassaMari.htm,Che t'aggi' 'a dì,Che ti devo dire
https://www.napoligrafia.it/musica/testi/vennegna.htm,"Essa dicette a isso: ""E'","Lei disse a lui: ""E' dolce"
https://www.napoligrafia.it/musica/testi/passaBandiera.htm,ognuno sente 'a Patria dint'ô core,ognuno sente la Patria nel cuore
https://www.napoligrafia.it/musica/testi/sciuldezzaBella.htm,ll'urganetto comm' 'o sona,l'organetto come lo suona
https://www.napoligrafia.it/musica/testi/serenataDispettosa.htm,"Sciore amaranto, te spuse pe denare 'o sissantenne","Fiore amaranto, tu ti sposi per soldi il sessantenne"
https://www.napoligrafia.it/musica/testi/raziella.htm,"ca, pe lu suonno, la capa lle pennéa","poiché, per il sonno, la testa le pendeva"
https://www.napoligrafia.it/musica/testi/canzoneAppassiunata.htm,"piantato, criscènnolo cu pena e cu sudore","piantato, crescendolo con pena e con sudore"
https://www.napoligrafia.it/musica/testi/naBruna.htm,Chella vo' bene a 'n'ato,Quella vuol bene a un altro
https://www.napoligrafia.it/musica/testi/tornaMaggio.htm,E si ve sto' luntano,E se vi sto lontano qualche
https://www.napoligrafia.it/musica/testi/spusalizioMarenaro.htm,"Pe cunfiette tengo 'e vvongole 'e Pusilleco, pe ""dessert"" taratùfole e tunnìnole","Come confetti ho le vongole di Posillipo, per ""dessert"" tartufi di mare e telline"
https://www.napoligrafia.it/musica/testi/tiempeBelle.htm,'Sti core nuoste avesser' 'a parlà,Questi nostri cuori dovrebbero parlare
https://www.napoligrafia.it/musica/testi/mariaMari.htm,"'Na scicca serenata, facímmole sentí","Una bella serenata, facciamole sentire"
https://www.napoligrafia.it/musica/testi/ciccioFormaggio.htm,ch'è asciuta 'ncopp' 'o naso a te,che è uscita sul naso a te
https://www.napoligrafia.it/musica/testi/scummunicato.htm,"Rispunnive: ""Fatt' 'a croce, voglio bene sempe a te""","Rispondevi: ""Fatti la croce, voglio bene sempre a te"""
https://www.napoligrafia.it/musica/testi/suonnoDajere.htm,t' 'a sî levata,te la sei tolta
https://www.napoligrafia.it/musica/testi/lacremeNapulitane.htm,chi ll'ha lassata e sta luntana ancora,chi l'ha lasciata ed è ancora lontana
https://www.napoligrafia.it/musica/testi/fantasia_BovioValente.htm,"Io tengo sulo a me, No, nun è overo, chesta è","Io ho solo me, No, non è vero, questa è"
https://www.napoligrafia.it/musica/testi/addioCarme.htm,Te te te te te tiritiritè! Te te te te te tiritiritè! E quanno torno a Napole,Te te te te te tiritiritè! Te te te te te tiritiritè! E quando torno a Napoli
https://www.napoligrafia.it/musica/testi/aCuraMamma.htm,chella cura che fece mammá,quella cura che preparò mamma
https://www.napoligrafia.it/musica/testi/llItaliaBella.htm,"Ah, ll'Italia è bella","Ah, l'Italia è bella"
https://www.napoligrafia.it/musica/testi/tiempeBelle.htm,"ca, pe destino, nun ce vo' lassà","che, per destino, non vuole lasciarci"
https://www.napoligrafia.it/musica/testi/llurdemaTarantella.htm,ma dint'ê ddenócchie,ma nelle ginocchia
https://www.napoligrafia.it/musica/testi/maista.htm,Ma a 'o cardillo ca nun,Ma al cardellino che non
https://www.napoligrafia.it/musica/testi/frescaSposa.htm,"suonno, mme sceta e aggi' 'a cantá, si no 'stu chiappo 'e 'mpiso1","mi sveglia e devo cantare, altrimenti questo disgraziato1. non mi fa riposare"
https://www.napoligrafia.it/musica/testi/scummunicato.htm,"Po venive e, leggia leggia, t'assettave a fianco a me","Poi arrivavi e, tranquillamente, ti sedevi affianco a me"
https://www.napoligrafia.it/musica/testi/aRetirata.htm,"Gioia bella, pe te vedé, ch'aggio fatto","Gioia bella, per vederti, cosa ho fatto"
https://www.napoligrafia.it/musica/testi/addioPulecenella.htm,"e 'sta rrobba nun se fa cchiù? Mo sische e, lla pe lla, tiene 'mbraccio tre piccerelle","e questa cosa non si fa più? Ora fischi e, subito, hai tra le braccia tre ragazze"
https://www.napoligrafia.it/musica/testi/dimmeNaVotaSi.htm,"Chesti rrosélle tienatelle care, una de cheste mme la daje a méne","Queste roselline tienitele care, una di queste la darai a me"
https://www.napoligrafia.it/musica/testi/cicerenella.htm,e tutta la notte nce jéva a cavallo,e tutta la notte ci andava a cavallo
https://www.napoligrafia.it/musica/testi/scetate.htm,Si duorme o si nun duorme,Se dormi o se non dormi
https://www.napoligrafia.it/musica/testi/natale_ParilliNardella.htm,"E luntana, 'na campana","E lontana, una campana"
https://www.napoligrafia.it/musica/testi/mannaggiaOsuricillo.htm,che che fa sempe suspirà,che che fa sempre sospirare
https://www.napoligrafia.it/musica/testi/quantoBonaFigliaVosta.htm,"L'altr'ieri, stando assieme","L'altro ieri, stando"
https://www.napoligrafia.it/musica/testi/ePiccerella.htm,Ma 'a mamma dice ch'è 'na piccerella,Ma la mamma dice che è piccola
https://www.napoligrafia.it/musica/testi/oGranPascia.htm,e ognuna fa cose 'e pazze pe mme spusà,e ognuna fa cose da pazzi per sposarmi
https://www.napoligrafia.it/musica/testi/oCcafe.htm,Pe bevere 'o ccafè se,Per bere il caffè si trova
https://www.napoligrafia.it/musica/testi/varcaDammore.htm,sott'a 'na luna 'argiento,sotto una luna d'argento
https://www.napoligrafia.it/musica/testi/aPrimmavera.htm,e tornarrà lu viento,e tornerà il vento
https://www.napoligrafia.it/musica/testi/canzonaMarenaresca.htm,"Cumpagne marenare, pe chi c'è nato 'nterra a 'sta marina, pe chi capisce ll'onna quanno canta, si s'alluntana, st'anema se schianta","Compagni marinai, per chi c'è nato su questa marina, per chi capisce l'onda quando canta, se si allontana, quest'anima si schianta"
https://www.napoligrafia.it/musica/testi/oSuspiro.htm,"Oje vocca rossa, che sfizio a te vasà","O bocca rossa, che bello baciarti"
https://www.napoligrafia.it/musica/testi/adduormeteCuMme.htm,"suspire amare, quante ne stanno, 'ncielo, stelle d'oro","sospiri amari, quante ce ne sono, in cielo, di stelle d'oro"
https://www.napoligrafia.it/musica/testi/loGuarracino.htm,"Pisce palumme e piscatrice, scuórfane, cernie e alice, mucchie, ricciòle, musdée e mazzune, stelle, aluzze e sturiune, merluzze, ruóngole e murene, capoduoglie, orche e vallène, capitune, auglie e arenghe, ciéfare, cuocce, trácene e tenche","Pesci palombo e rane. pescatrici, scorfani, cernie e alici, pastinache, seriole, musdee e ghiozzi rasposi, lecce stelle, lucci e storioni, merluzzi, gronghi e murene, capodogli, orche e balene, capitoni, aguglie e aringhe"
https://www.napoligrafia.it/musica/testi/piscatorePusilleco.htm,"Pusilleco, spónta 'a luna e te vène a vasà","Posillipo, spunta la luna e ti viene a baciare"
https://www.napoligrafia.it/musica/testi/tarantellaScugnizza.htm,Mo portano 'a medaglia 'ncopp'ô core,Ora portano la medaglia sul cuore
https://www.napoligrafia.it/musica/testi/nunSiaMaje.htm,"Dannato e senza 'e te, e senza 'e te","Dannato e senza di te, e senza di te"
https://www.napoligrafia.it/musica/testi/oFestino.htm,"No, nun v' 'o voglio dà, mme serve ancora","No, non ve lo voglio dare, mi serve ancora"
https://pulcinella291.forumfree.it/,Tu ca nun chiagne e chiágnere mme faje,Tu che non cambi e che mi fai piangere
https://www.napoligrafia.it/musica/testi/vocaEvaPiscato.htm,nun ponno fa schiarì,non può far schiarire
https://www.napoligrafia.it/musica/testi/schiavoAmmore.htm,"nire, aggio lassato a 'n'anema sincera","neri, ho lasciato un'anima sincera"
https://www.napoligrafia.it/musica/testi/oCchiuBelluNomme.htm,"Maria Marì, No, nun è fantasia","Maria Maria, No, non è fantasia"
https://www.napoligrafia.it/musica/testi/aMargellina.htm,"Pure 'e ssirene cantano 'a luntano, quanno è scurata notte a Margellina","Anche le sirene cantano da lontano, quando è scesa la notte a Mergellina"
https://www.napoligrafia.it/musica/testi/maliziusella.htm,"'Nu turmiento, turmiento, turmiento, turmiento","Un tormento, tormento, tormento, tormento"
https://www.napoligrafia.it/musica/testi/cicerenella.htm,E nun ce steva tompagno e cannella,E non c'era né fondo né cannella
https://www.napoligrafia.it/musica/testi/oMarenaro.htm,cu 'nu fascio 'e rose thè,con un mazzo di rose tea
https://www.napoligrafia.it/musica/testi/senzaVarca.htm,"Tu nun parle, nun chiagne, ma guarde","Tu non parli, non piangi, ma guardi"
https://www.napoligrafia.it/musica/testi/carmela_DeCurtis.htm,"picciotta, 'mmiez'ê spine s'ha fatto 'na casa, 'ncopp' 'e ffronne s'addorme la notte","ragazza, in mezzo alle spine si è costruita una casa, sulle foglie si addormenta la notte"
https://www.napoligrafia.it/musica/testi/commBellaStagione.htm,"e, si nun sî 'nzurato, Ah",ti devi sposare. Ah
https://www.napoligrafia.it/musica/testi/zappatore.htm,Chi so'? Dillo a 'sta gente,Chi sono? Dillo a questa gente
https://www.napoligrafia.it/musica/testi/liliKangy.htm,"Ma chesto nun mme 'mporta, s'ha dda sapé abballá",Ma questo non mi interessa: si deve saper ballare
https://www.napoligrafia.it/musica/testi/oRammariello.htm,"Pavate a tanto ô mese, facite spese""","Pagato un po' al mese, fate spese"""
https://www.napoligrafia.it/musica/testi/coreSignore.htm,Manco 'nu rigo 'e lettera,Neanche un rigo di lettera
https://www.napoligrafia.it/musica/testi/ziCarulina.htm,"Si a Cuncetta mm' 'a sposo, o cunzenzo mm' 'o date, Zí' Carulì? Arapíte 'sta scatula 'e","Se Concetta me la sposo, il consenso me lo date, Zia Carolina? Aprite la scatola di stagno"
https://www.napoligrafia.it/musica/testi/desiderioSole.htm,"'O sole, è bello 'o sole","Il sole, è bello il sole"
https://www.napoligrafia.it/musica/testi/canzonaAmirosa.htm,E tiene 'a vocca 'e,E hai la bocca come una
https://www.napoligrafia.it/musica/testi/ombraSiTu.htm,"Niente, pe me sî niente","Niente, per me sei niente"
https://www.napoligrafia.it/musica/testi/guardannoAluna.htm,cu 'n'ato starrà certo a fà ll'ammore,con un altro starà certamente a fare l'amore
https://www.napoligrafia.it/musica/testi/simmoNapulePaisa.htm,"Dice buono 'o mutto antico, cca se scontano 'e peccate, ogge a te, dimane a me","Dice bene il detto antico, qua si scontano i peccati, oggi a te, domani a me"
https://www.napoligrafia.it/musica/testi/aTrummettaVicaria.htm,"mme sento 'e dicere: ""Che bella coppia","mi sento dire: ""Che bella coppia"
https://www.napoligrafia.it/musica/testi/nuttataSentimento.htm,ca scippa da 'o core,che ruba dal cuore
https://www.napoligrafia.it/musica/testi/sciosciaPopolo.htm,"Shhhhh, shhhhh","Shhhhh, shhhhh"
https://www.napoligrafia.it/musica/testi/eTuChiSi.htm,Tu lle prumiette centenare,Tu le prometti centinaia di
https://www.napoligrafia.it/musica/testi/canzoneAllAntica.htm,chillo 'e 'na vota,quello di una volta
https://www.napoligrafia.it/musica/testi/uocchieDoro.htm,"'a vita mia, uocchie ca mo parlate 'e chisá chi, cchiù ve guardavo e cchiù ero felice","mia vita. occhi che ora parlate a chissà chi, più vi guardavo e più ero felice"
https://www.napoligrafia.it/musica/testi/napuleBello.htm,"Rusì, 'na sunatella, doppo 'o ccafé ce vo'","Rosinaa, una suonatina. dopo il caffè ci vuole"
https://www.napoligrafia.it/musica/testi/tuSiNaCosaGrande.htm,Si pure tu te sient' 'e,Se anche tu ti senti morire
https://www.napoligrafia.it/musica/testi/nanassa.htm,T'hê fatto 'a gonna lilla,Ti sei comprata una gonna
https://www.napoligrafia.it/musica/testi/pusillecoNsentimento.htm,"dint'a ll'ombra, s'abbandona","nell'ombra, si abbandona"
https://www.napoligrafia.it/musica/testi/fantasia_BovioValente.htm,"Io tengo sulo a me, i' voglio bene a me","Io ho solo me, io voglio bene a me"
https://www.napoligrafia.it/musica/testi/nAccordoInFa.htm,Fiore di primavera,Fiore di primavera
https://www.napoligrafia.it/musica/testi/aRisa.htm,E accussí i' voglio fá,E così io voglio fare
https://www.napoligrafia.it/musica/testi/oMarenariello.htm,"Viene, 'nterr'a 'sta rena","Vieni, su questa spiaggia"
https://www.napoligrafia.it/musica/testi/tiritiTiritommola.htm,E tiritì – tiritommolà,Questa è la vera carità
https://www.napoligrafia.it/musica/testi/vommeroMargellina.htm,Vòmmero,"il cielo è più celeste"""
https://www.napoligrafia.it/musica/testi/credere.htm,ca io esisto pe tte,che io esista per te
https://www.napoligrafia.it/musica/testi/stradaNfosa.htm,"Sola, pe 'n'ata via, te veco partì","Sola, per un'altra via, ti vedo partire"
https://www.napoligrafia.it/musica/testi/caruliCuStUocchieNire.htm,"E risponne, attuorno, ogn'ánema, ogne core","E risponde, intorno, ogni anima, ogni cuore"
https://www.napoligrafia.it/musica/testi/furture.htm,"Io mo moro, mo moro, mo","Io ora muoio, ora muoio"
https://www.napoligrafia.it/musica/testi/canzoneTerzigno.htm,"ce fa stravedé, ce fa 'ncantá, ce fa sunná","ci fa stravedere, ci fa incantare, ci fa sognare"
https://www.napoligrafia.it/musica/testi/malinconicoAutunno.htm,"Malinconico autunno, staje facenno cadé","Malinconico autunno, stai facendo cadere"
https://www.napoligrafia.it/musica/testi/nnammuratella.htm,e 'na catena 'e vase,e una catena di baci
https://www.napoligrafia.it/musica/testi/pigliateNaPastiglia.htm,"'Na perziana ca sbatte, 'nu lampione ca luce","Una persiana che sbatte, un lampione che fa luce"
https://www.napoligrafia.it/musica/testi/carcere.htm,"Bona salute, sciore 'e granato","Buona salute, fiore di granito"
https://www.napoligrafia.it/musica/testi/nunChiagnereCarme.htm,comm'i' bene voglio a te,come io voglio bene a te
https://www.napoligrafia.it/musica/testi/canzonaMbriaca.htm,Ll'urdemo barcunciello,L'ultimo balcone
https://www.napoligrafia.it/musica/testi/guardannoOmare.htm,"Core, che tiene 'a sperà? Sî comme a ll'onne, 'nfama, ca nun t'arrienne","Core, che cos'hai da sperare? Sei come le onde, infame, che non ti arrendi"
https://www.napoligrafia.it/musica/testi/ammoreChestoVo.htm,"Pecché 'ammore chesto vo', pecché 'ammore chesto vo'",Perchè l'amore questo. vuole
https://www.napoligrafia.it/musica/testi/canzoneTerzigno.htm,"Tiempo 'e vennegna, ma che bella cosa","Tempo di vendemmia, ma che bella cosa"
https://www.napoligrafia.it/musica/testi/commeSeCantaNapule.htm,"t' 'o vvuó 'mpará, pecché giá te n'adduone","lo vuoi imparare, perchè già te ne accorgi"
https://www.napoligrafia.it/musica/testi/suonnoFantasia.htm,Ce sta 'na casarella,C'è una casetta in mezzo al
https://www.napoligrafia.it/musica/testi/nuvole.htm,"E m'arricordo 'e 'na vucchella 'e rosa, ca me faceva l'anema 'ncantà","E mi ricordo du una bocca di rosa, che mi faceva l'anima incantare"
https://www.napoligrafia.it/musica/testi/napuleNcoppAluna.htm,"Sposano 'ncopp'â luna, già","Si sposano sulla luna, già"
https://www.napoligrafia.it/musica/testi/eTuChiSi.htm,e i' tengo 'e call'a 'e mmane e niente cchiù,e io ho i calli alle mani e niente più
https://www.napoligrafia.it/musica/testi/tammurriataPalazzola.htm,Cacciatore? E po vedimmo,Cacciatore? E poi vediamo
https://www.napoligrafia.it/musica/testi/oPrimmoAmmore.htm,nun è chillo d' 'e libbre,non quello dei libri
https://www.napoligrafia.it/musica/testi/aBanderellaCarta.htm,giuranno ê cumpagnelle,giurando agli amichetti
https://www.napoligrafia.it/musica/testi/oCcafe.htm,"Ma, mentre faccio 'o cunto, 'n'amico mme chiamma: ""Gué, e aspetta 'nu mumento, bevímmoce 'nu cafè""","Ma, mentre faccio il conto, un amico mi chiama: ""Uè, e aspetta un attimo, beviamoci un caffè"""
https://www.napoligrafia.it/musica/testi/tuppeTuppeMariscia.htm,E 'na legge nun ce sta? Pruvvedite mariscià,E una legge non c'è? Provvedete maresciallo
https://www.napoligrafia.it/musica/testi/funiculiFunicula.htm,"'Ncoppa jammo ja', funiculí – funiculá","Sopra andiamo, andiamo, funiculí – funiculá"
https://www.napoligrafia.it/musica/testi/napuleCaNunMore.htm,cu 'na guardata sola,con uno sguardo solo
https://www.napoligrafia.it/musica/testi/commeSeCantaNapule.htm,"Perciò chi nasce dint'a 'sta cittá, passa, cantanno, tutt' 'a giuventù, nuttate 'e luna e matenate 'e sole","Perciò chi nasce in questa città, passa, cantando, tutta la gioventù, nottate di luna e mattinate di sole"
https://www.napoligrafia.it/musica/testi/eLlampadine.htm,Ogge mm'accuorde cu 'nu pizzo a riso,oggi mi accogli con un volto sorridente
https://www.napoligrafia.it/musica/testi/tarantelluccia.htm,"Tu, verbigrazia, vien'a arapì","Tu, per esempio, vieni ad aprire"
https://www.napoligrafia.it/musica/testi/vicinoAte_DeFilippo.htm,"Vicino a te, sempe cu tte","vicino a te, sempre con te"
https://www.napoligrafia.it/musica/testi/noteDammore.htm,"mo torna, 'sta musica 'o ddice","ora torna, questa musica lo dice"
https://www.napoligrafia.it/musica/testi/niniTirabuscio.htm,"ca faje ""bisse"" quante vuó",che fai bis quanti ne vuoi
